882.371498, -3094.610188, 7013.301413, 7.139901, 0.484887, -0.682427
953.731200, -3089.627149, 7006.173019, 7.131936, 0.511714, -0.743242
1025.008160, -3084.376065, 6998.436796, 7.123353, 0.538496, -0.803992
1096.196194, -3078.857394, 6990.093418, 7.114151, 0.565231, -0.864672
1167.289128, -3073.071617, 6981.143614, 7.104333, 0.591916, -0.925276
1238.280795, -3067.019237, 6971.588165, 7.093898, 0.618551, -0.985800
1309.165035, -3060.700781, 6961.427903, 7.082848, 0.645131, -1.046238
1379.935702, -3054.116800, 6950.663716, 7.071183, 0.671655, -1.106584
1450.586655, -3047.267866, 6939.296541, 7.058905, 0.698121, -1.166834
1521.111768, -3040.154576, 6927.327368, 7.046015, 0.724526, -1.226983
1591.504922, -3032.777549, 6914.757242, 7.032514, 0.750868, -1.287024
1661.760012, -3025.137427, 6901.587256, 7.018403, 0.777145, -1.346954
1731.870945, -3017.234874, 6887.818559, 7.003683, 0.803354, -1.406766
1801.831639, -3009.070579, 6873.452350, 6.988355, 0.829493, -1.466455
1871.636028, -3000.645252, 6858.489879, 6.972422, 0.855560, -1.526017
1941.278056, -2991.959625, 6842.932449, 6.955883, 0.881553, -1.585446
2010.751684, -2983.014455, 6826.781416, 6.938742, 0.907468, -1.644737
2080.050887, -2973.810520, 6810.038184, 6.920999, 0.933305, -1.703885
2149.169654, -2964.348619, 6792.704212, 6.902655, 0.959061, -1.762884
2218.101993, -2954.629577, 6774.781008, 6.883713, 0.984733, -1.821730
2286.841924, -2944.654238, 6756.270133, 6.864174, 1.010320, -1.880418
2355.383487, -2934.423471, 6737.173196, 6.844040, 1.035819, -1.938942
2423.720739, -2923.938164, 6717.491860, 6.823312, 1.061227, -1.997297
2491.847752, -2913.199230, 6697.227837, 6.801992, 1.086544, -2.055478
2559.758621, -2902.207602, 6676.382891, 6.780083, 1.111766, -2.113481
2627.447455, -2890.964236, 6654.958834, 6.757586, 1.136891, -2.171299
2694.908387, -2879.470110, 6632.957531, 6.734503, 1.161917, -2.228929
2762.135566, -2867.726223, 6610.380894, 6.710836, 1.186843, -2.286365
2829.123165, -2855.733596, 6587.230889, 6.686587, 1.211665, -2.343602
2895.865373, -2843.493271, 6563.509528, 6.661758, 1.236382, -2.400636
2962.356407, -2831.006314, 6539.218874, 6.636352, 1.260991, -2.457460
3028.590499, -2818.273809, 6514.361040, 6.610371, 1.285491, -2.514071
3094.561909, -2805.296862, 6488.938188, 6.583816, 1.309879, -2.570463
3160.264917, -2792.076603, 6462.952527, 6.556691, 1.334153, -2.626632
3225.693827, -2778.614179, 6436.406319, 6.528997, 1.358312, -2.682572
3290.842968, -2764.910762, 6409.301869, 6.500737, 1.382352, -2.738279
3355.706691, -2750.967542, 6381.641536, 6.471914, 1.406272, -2.793748
3420.279373, -2736.785730, 6353.427724, 6.442529, 1.430070, -2.848974
3484.555418, -2722.366560, 6324.662885, 6.412587, 1.453743, -2.903952
3548.529255, -2707.711285, 6295.349520, 6.382088, 1.477291, -2.958678
3612.195337, -2692.821177, 6265.490177, 6.351036, 1.500709, -3.013147
3675.548148, -2677.697530, 6235.087451, 6.319434, 1.523998, -3.067354
3738.582195, -2662.341660, 6204.143986, 6.287284, 1.547154, -3.121294
3801.292016, -2646.754899, 6172.662470, 6.254589, 1.570176, -3.174963
3863.672175, -2630.938603, 6140.645639, 6.221352, 1.593061, -3.228356
3925.717268, -2614.894145, 6108.096276, 6.187576, 1.615808, -3.281469
3987.421916, -2598.622919, 6075.017209, 6.153264, 1.638414, -3.334296
4048.780772, -2582.126340, 6041.411314, 6.118419, 1.660878, -3.386834
4109.788520, -2565.405839, 6007.281509, 6.083043, 1.683198, -3.439077
4170.439873, -2548.462870, 5972.630762, 6.047140, 1.705371, -3.491022
4230.729575, -2531.298904, 5937.462081, 6.010713, 1.727397, -3.542663
4290.652402, -2513.915433, 5901.778524, 5.973766, 1.749272, -3.593997
4350.203162, -2496.313965, 5865.583190, 5.936300, 1.770996, -3.645018
4409.376696, -2478.496030, 5828.879224, 5.898321, 1.792565, -3.695722
4468.167877, -2460.463176, 5791.669815, 5.859830, 1.813979, -3.746106
4526.571611, -2442.216969, 5753.958194, 5.820832, 1.835236, -3.796164
4584.582838, -2423.758993, 5715.747638, 5.781330, 1.856333, -3.845892
4642.196534, -2405.090851, 5677.041467, 5.741326, 1.877269, -3.895286
4699.407707, -2386.214166, 5637.843041, 5.700826, 1.898041, -3.944342
4756.211401, -2367.130574, 5598.155767, 5.659831, 1.918649, -3.993055
